Id,Number,Timestamp,Due date,,,Uniq items ordered,Amount excluding taxes (CAD),Amount including taxes (CAD),Status,Distribution mode,Delivery date,Delivery fees (CAD),Distance to pickup (km),Vendor organization id,,Buyer organization id,,Creator organization id,,Creator logged in
vTJykLJfwENF6P4IWsor,PO-000008,2021-09-18,2021-10-02,,,5,"382,35","382,35",completed,delivery,2021-09-21,,,p1psRZymrskOdudLEvMT,,4uZwmjgqxKbD6xFoxs4S,,,,FALSE
yxy3XvWEWdJBlVhtcNPP,PO-000047,2021-09-19,2021-10-05,,,4,"78,75","78,75",completed,delivery,2021-09-22,,,96WfyBWlY4LIxh97AbYd,,bh84nWsl3E2DxVn6raBO,,,,FALSE
MbhHjQ6g64SBsUvF8Zxj,PO-000051,2021-09-19,2021-10-21,,,3,"93,8","93,8",completed,delivery,2021-09-22,,,96WfyBWlY4LIxh97AbYd,,dDowduNTLpBMVTs1t8SN,,,,FALSE
PB7yedPYYOJ6lYY8mii5,PO-000050,2021-09-19,2021-10-20,,,2,95,95,completed,delivery,2021-09-22,,,96WfyBWlY4LIxh97AbYd,,IV7TW978aIOWyrr1P8cG,,,,FALSE
ERku7qLI8ljuBIsUjNi4,PO-000003,2021-09-19,2021-09-30,,,1,100,100,completed,delivery,2021-09-22,,,Xtjx8mlCcyKpmlHdf1Wb,,3Bp3hrg2a0RX8Mqo6Cj0,,,,FALSE
Bnjx9eicxiX7tDRl5su4,PO-000049,2021-09-19,2021-10-20,,,5,"107,3","107,3",completed,delivery,2021-09-22,,,96WfyBWlY4LIxh97AbYd,,,,,,FALSE
iwgs7if1vmjgn8F0BvHk,PO-000011,2021-09-19,2021-09-19,,,2,"196,8","210,1",completed,delivery,2021-09-22,0,,xNtjzzMTE4Jfvrml7yaw,,bh84nWsl3E2DxVn6raBO,,,,FALSE
S2Uq3CKItjaiyxLKN3o6,PO-000012,2021-09-19,2021-09-21,,,4,"268,56","292,61",completed,delivery,2021-09-22,0,,xNtjzzMTE4Jfvrml7yaw,,Qu3KoUaTnt3VdQ999iri,,,,FALSE
EbdoRvQ2PYtPWuoXUVuc,PO-000048,2021-09-19,2021-10-20,,,7,"359,2","359,2",completed,delivery,2021-09-22,,,96WfyBWlY4LIxh97AbYd,,bjIzI3whOtyyZi4FX8pf,,,,FALSE
HJoEWczdNHslCD4tyjA8,PO-000001,2021-09-20,2021-10-05,,,1,66,66,completed,delivery,2021-09-23,0,,BRaPGSah16nZ70FOSgPv,,cEuE0YOEKcVpm79Rsxk3,,,,FALSE
8ZzDgBE5BYkJbyV224er,PO-000012,2021-09-20,2021-09-29,,,14,"108,93","108,93",completed,delivery,2021-09-23,10,,De0LQFAAw6JiFjMTbVuV,,bzhP3T3xLsB5H7t27eXc,,,,FALSE
aPjm9H3SQp1aP1Vg0YvL,PO-000014,2021-09-20,2021-10-05,,,3,"118,35","118,35",completed,delivery,2021-09-23,0,,De0LQFAAw6JiFjMTbVuV,,XXFYWimSEqlKQ10nKlBg,,,,FALSE
IYQgf4MXgGsGtYwiVSk5,PO-000170,2021-09-20,2021-10-21,,,8,163,163,completed,delivery,2021-09-23,,,2fnE1XiuRG39yBo7yB9S,,cGQkbhs4f8oJ0BlF9HDI,,,,FALSE
UhwsCg5dUKloeSHJUVQu,PO-000156,2021-09-20,2021-10-20,,,7,"169,5","169,5",completed,delivery,2021-09-23,,,2fnE1XiuRG39yBo7yB9S,,5F8gXCfsAyEcGv7NV8U8,,,,FALSE
k35EKtwlcUYFWjQWVtVb,PO-000166,2021-09-20,2021-10-21,,,3,"187,5","187,5",completed,delivery,2021-09-23,,,2fnE1XiuRG39yBo7yB9S,,sTcEoGugl7Sqn0kYqSAZ,,,,FALSE
WuY3q2Qfsne1HB2yvIfz,PO-000161,2021-09-20,2021-10-20,,,7,"204,5","204,5",completed,delivery,2021-09-23,,,2fnE1XiuRG39yBo7yB9S,,01vvuU5DBHzljemulhPS,,,,FALSE
Hln0SjGouAXP6ZlRHGwS,PO-000013,2021-09-20,2021-10-02,,,6,"213,28","213,28",completed,delivery,2021-09-23,,,De0LQFAAw6JiFjMTbVuV,,4uZwmjgqxKbD6xFoxs4S,,,,FALSE
7nqpN4VCpBdtozKskmvr,PO-000159,2021-09-20,2021-10-20,,,6,"217,25","217,25",completed,delivery,2021-09-23,,,2fnE1XiuRG39yBo7yB9S,,k7WDX6esUeJQsSLLYZXd,,,,FALSE
8vQUlMGUPtAP4Aaan3CM,PO-000168,2021-09-20,2021-10-21,,,5,236,236,completed,delivery,2021-09-23,,,2fnE1XiuRG39yBo7yB9S,,VEGqlzAAQ0r4vvbi02h9,,,,FALSE
RugJu5Wi0wWwkZcnz3lN,PO-000157,2021-09-20,2021-10-20,,,11,"273,5","273,5",completed,delivery,2021-09-23,,,2fnE1XiuRG39yBo7yB9S,,9NjpBTaghK5cWph9I1IC,,,,FALSE
6HoOVuj1Da11Cdd3q29P,PO-000162,2021-09-20,2021-10-20,,,9,"306,87","306,87",completed,delivery,2021-09-23,,,2fnE1XiuRG39yBo7yB9S,,3N6wNZs7BBGG28z4ax1b,,,,FALSE
b4PaOJIGpfhco6kzlAGP,PO-000167,2021-09-20,2021-10-21,,,14,"332,01","332,01",completed,delivery,2021-09-23,,,2fnE1XiuRG39yBo7yB9S,,Aooa0dhtwQqf7ddXZmSW,,,,FALSE
12eNuJA90lSRshymquNt,PO-000164,2021-09-20,2021-10-20,,,13,"419,66","419,66",completed,delivery,2021-09-23,,,2fnE1XiuRG39yBo7yB9S,,vGSixjnbVBtgxC8te5QW,,,,FALSE
1Vdt06skGeqFDvpm4Ygi,PO-000165,2021-09-20,2021-10-20,,,13,"475,48","475,48",completed,delivery,2021-09-23,,,2fnE1XiuRG39yBo7yB9S,,cEuE0YOEKcVpm79Rsxk3,,,,FALSE
1TSUjKVWJg1apMxBwUY8,PO-000160,2021-09-20,2021-10-20,,,12,"477,08","477,08",completed,delivery,2021-09-23,,,2fnE1XiuRG39yBo7yB9S,,y8wifilUDIxGFzk61Inf,,,,FALSE
OugZxNWBzkYUX0w4TyXp,PO-000015,2021-09-20,2021-10-05,,,5,"488,75","488,75",completed,delivery,2021-09-23,,,De0LQFAAw6JiFjMTbVuV,,kPR5gdiIWhU83HolpuPz,,,,FALSE
YXLTxd2J7IPxc0PEHqPr,PO-000169,2021-09-20,2021-10-21,,,12,"499,28","499,28",completed,delivery,2021-09-23,,,2fnE1XiuRG39yBo7yB9S,,,,,,FALSE
kHetHS6jWXKfJD1clSCF,PO-000158,2021-09-20,2021-10-20,,,12,"694,2","694,2",completed,delivery,2021-09-23,,,2fnE1XiuRG39yBo7yB9S,,K8CnpBgvBdcsNzKsocDp,,,,FALSE
jfg4ltUr0qof5v60xBoy,PO-000010,2021-09-21,2021-10-05,,,4,"67,75","67,75",completed,delivery,2021-09-24,0,,b9BfyQpyz5fxTBbguFU8,,y8wifilUDIxGFzk61Inf,,,,FALSE
RmPyiyZv8PnSsrcne8Kp,PO-000050,2021-09-21,2021-10-07,,,2,114,114,completed,delivery,2021-09-24,,,4NK5HrGBRsSOuU6DBpXX,,XXFYWimSEqlKQ10nKlBg,,,,FALSE
xaAOr52Zmpzd1raivYOH,PO-000001,2021-09-26,2021-10-12,,,3,45,45,completed,delivery,2021-09-29,0,,ND021xr8L4qkAQUSIYKx,,bzhP3T3xLsB5H7t27eXc,,,,FALSE
yRFMSyFFwkmH7TUpbBKx,PO-000002,2021-09-26,2021-10-12,,,1,60,60,completed,delivery,2021-09-29,0,,ND021xr8L4qkAQUSIYKx,,01vvuU5DBHzljemulhPS,,,,FALSE
6HstYRbS3C3280yu3boi,PO-000055,2021-09-26,2021-10-27,,,7,"77,5","77,5",completed,delivery,2021-09-29,,,96WfyBWlY4LIxh97AbYd,,1xqK3yfuYjdPMMkmwnyn,,1xqK3yfuYjdPMMkmwnyn,,TRUE
8HkMyTjvsRk2AUPgVVWa,PO-000053,2021-09-26,2021-10-12,,,4,"89,5","89,5",completed,delivery,2021-09-29,,,96WfyBWlY4LIxh97AbYd,,bh84nWsl3E2DxVn6raBO,,,,FALSE
E8E1LVTEIZjEuLubBZWv,PO-000056,2021-09-26,2021-10-12,,,9,"151,8","151,8",completed,delivery,2021-09-29,,,96WfyBWlY4LIxh97AbYd,,01vvuU5DBHzljemulhPS,,,,FALSE
8unECsHvVxpmMHFcuhKw,PO-000057,2021-09-26,2021-10-28,,,4,"209,6","209,6",completed,delivery,2021-09-29,,,96WfyBWlY4LIxh97AbYd,,dDowduNTLpBMVTs1t8SN,,,,FALSE
Cm5mofvIKEWou4uHToqk,PO-000054,2021-09-26,2021-10-27,,,7,"265,5","265,5",completed,delivery,2021-09-29,,,96WfyBWlY4LIxh97AbYd,,,,,,FALSE
nonnZYF5VSrqEhJr8cao,PO-000019,2021-09-27,2021-10-12,,,2,"66,7","66,7",completed,delivery,2021-09-30,5,,De0LQFAAw6JiFjMTbVuV,,9H9zlZVE3y5OBMsIFTzi,,9H9zlZVE3y5OBMsIFTzi,,TRUE
zPGXJqRTmFGd6R076onj,PO-000018,2021-09-27,2021-10-12,,,8,"74,68","74,68",completed,delivery,2021-09-30,10,,De0LQFAAw6JiFjMTbVuV,,bzhP3T3xLsB5H7t27eXc,,,,FALSE
S0evABmKLZ3KcatEj00S,PO-000176,2021-09-27,2021-10-27,,,5,161,161,completed,delivery,2021-09-30,,,2fnE1XiuRG39yBo7yB9S,,01vvuU5DBHzljemulhPS,,,,FALSE
tKLSEOAwVad3CnLCWW8a,PO-000017,2021-09-27,2021-10-12,,,9,"183,04","183,04",completed,delivery,2021-09-30,,,De0LQFAAw6JiFjMTbVuV,,XXFYWimSEqlKQ10nKlBg,,,,FALSE
LEKs2lBP1S2qnPGYxtIr,PO-000171,2021-09-27,2021-10-27,,,7,215,215,completed,delivery,2021-09-30,,,2fnE1XiuRG39yBo7yB9S,,3N6wNZs7BBGG28z4ax1b,,,,FALSE
CJ9Duk0njQz4VY40Fhj2,PO-000179,2021-09-27,2021-10-28,,,5,224,224,completed,delivery,2021-09-30,,,2fnE1XiuRG39yBo7yB9S,,cGQkbhs4f8oJ0BlF9HDI,,,,FALSE
FdMce3z8Jxm8v4o9pamo,PO-000175,2021-09-27,2021-10-27,,,5,"306,37","306,37",completed,delivery,2021-09-30,,,2fnE1XiuRG39yBo7yB9S,,k7WDX6esUeJQsSLLYZXd,,,,FALSE
x8ho5awrxggNGOJzIqBI,PO-000016,2021-09-27,2021-10-11,,,5,311,311,completed,delivery,2021-09-30,,,De0LQFAAw6JiFjMTbVuV,,kPR5gdiIWhU83HolpuPz,,,,FALSE
sCeKtmO1xdoeCU0hDswZ,PO-000174,2021-09-27,2021-10-27,,,10,"325,86","325,86",completed,delivery,2021-09-30,,,2fnE1XiuRG39yBo7yB9S,,9NjpBTaghK5cWph9I1IC,,,,FALSE
cyJWRFIuPVD76sS37VBW,PO-000172,2021-09-27,2021-10-27,,,10,"364,82","364,82",completed,delivery,2021-09-30,,,2fnE1XiuRG39yBo7yB9S,,,,,,FALSE
KYt319GUcBRDPWrG9DnG,PO-000020,2021-09-27,2021-10-13,,,1,374,374,completed,delivery,2021-09-30,,,De0LQFAAw6JiFjMTbVuV,,Hf68LT9VWlD13M0uSDZX,,,,FALSE
bTeq1swIbXRmneaFzfMy,PO-000180,2021-09-27,2021-10-28,,,13,"450,32","450,32",completed,delivery,2021-09-30,,,2fnE1XiuRG39yBo7yB9S,,,,,,FALSE
euV8jMsjlwCPi8vZ0Yjk,PO-000178,2021-09-27,2021-10-28,,,11,"464,36","464,36",completed,delivery,2021-09-30,,,2fnE1XiuRG39yBo7yB9S,,y8wifilUDIxGFzk61Inf,,,,FALSE
lyzf8Q0Ny8P28dIq9Pdg,PO-000177,2021-09-27,2021-10-27,,,20,"539,02","539,02",completed,delivery,2021-09-30,,,2fnE1XiuRG39yBo7yB9S,,vGSixjnbVBtgxC8te5QW,,,,FALSE
LL0GcR8VRutKxBWYPuqL,PO-000181,2021-09-27,2021-10-28,,,13,"551,74","551,74",completed,delivery,2021-09-30,,,2fnE1XiuRG39yBo7yB9S,,cEuE0YOEKcVpm79Rsxk3,,,,FALSE
eYLyMwQzATzqLuhOhmPf,PO-000173,2021-09-27,2021-10-27,,,14,"695,62","695,62",completed,delivery,2021-09-30,,,2fnE1XiuRG39yBo7yB9S,,K8CnpBgvBdcsNzKsocDp,,,,FALSE
uOG2dWXhZUnMIBlyD2wE,PO-000051,2021-09-28,2021-10-11,,,1,150,150,completed,delivery,2021-10-01,,,4NK5HrGBRsSOuU6DBpXX,,2QlxH9jWsy4LjuM6JKKc,,,,FALSE
4r7c7teX13DPwngfJtsD,PO-000004,2021-09-28,2021-10-02,,,3,"384,8","384,8",submitted,delivery,2021-10-01,50,,PKpjB4uehZ9kemtamXaF,,LyKd05A1IyP1SsvJdUTc,,,,FALSE
xS4s7sgxQnplf7objN15,PO-000001,2021-09-29,2021-10-09,,,1,125,125,completed,delivery,2021-10-02,5,,jBvf2RQNcEuT3PkwCJ73,,4uZwmjgqxKbD6xFoxs4S,,,,FALSE
5XqNPhQmPHROZUCVSpsj,PO-000002,2021-10-01,2021-10-16,,,3,"181,98","209,23",completed,delivery,2021-10-04,0,,FV4U8Za8rFk7OZj10xLB,,4uZwmjgqxKbD6xFoxs4S,,,,FALSE
JLKSvCNo1dJ7Ve7KKcUL,PO-000059,2021-10-03,2021-11-04,,,5,"196,5","196,5",completed,delivery,2021-10-06,,,96WfyBWlY4LIxh97AbYd,,bjIzI3whOtyyZi4FX8pf,,,,FALSE
rODsV421wDCHwAsAk3pL,PO-000058,2021-10-03,2021-10-20,,,6,252,252,completed,delivery,2021-10-06,,,96WfyBWlY4LIxh97AbYd,,RpwoiIAnvNOnOn07kCaS,,,,FALSE
w1B03VpYJTRUTRLDT9Mm,PO-000194,2021-10-04,2021-11-04,,,4,60,60,completed,delivery,2021-10-07,10,,2fnE1XiuRG39yBo7yB9S,,cGQkbhs4f8oJ0BlF9HDI,,,,FALSE
xkvwssEORSqVWOZucHLx,PO-000024,2021-10-04,2021-10-20,,,6,"62,95","62,95",completed,delivery,2021-10-07,10,,De0LQFAAw6JiFjMTbVuV,,bzhP3T3xLsB5H7t27eXc,,,,FALSE
5WL0T2kjeTI7J0jAlHlO,PO-000188,2021-10-04,2021-11-03,,,2,"104,5","104,5",completed,delivery,2021-10-07,10,,2fnE1XiuRG39yBo7yB9S,,sTcEoGugl7Sqn0kYqSAZ,,,,FALSE
Pc9Imdbjz4x45f7o9UdX,PO-000187,2021-10-04,2021-11-03,,,10,"125,5","125,5",completed,delivery,2021-10-07,10,,2fnE1XiuRG39yBo7yB9S,,,,,,FALSE
BW4vyrxTyAcglnGSCE3P,PO-000189,2021-10-04,2021-11-03,,,3,127,127,completed,delivery,2021-10-07,10,,2fnE1XiuRG39yBo7yB9S,,3N6wNZs7BBGG28z4ax1b,,,,FALSE
nj453SKdsjZJY00pcl51,PO-000003,2021-10-04,2021-10-19,,,1,132,132,completed,delivery,2021-10-07,0,,BRaPGSah16nZ70FOSgPv,,bh84nWsl3E2DxVn6raBO,,,,FALSE
iZanPHsQPlCB2hEvmIIi,PO-000185,2021-10-04,2021-11-03,,,6,150,150,completed,delivery,2021-10-07,,,2fnE1XiuRG39yBo7yB9S,,3N6wNZs7BBGG28z4ax1b,,,,FALSE
PSpZcHelbrJbfypnxa4N,PO-000021,2021-10-04,2021-10-18,,,3,"162,16","162,16",completed,delivery,2021-10-07,,,De0LQFAAw6JiFjMTbVuV,,4uZwmjgqxKbD6xFoxs4S,,,,FALSE
mVpwsVBnepicY3ndH0Ag,PO-000192,2021-10-04,2021-11-04,,,8,"166,25","166,25",completed,delivery,2021-10-07,,,2fnE1XiuRG39yBo7yB9S,,dapL4CyaXE995roaw1Df,,,,FALSE
R0fzMBPbhzWIODEO7ESe,PO-000182,2021-10-04,2021-11-03,,,3,180,180,completed,delivery,2021-10-07,,,2fnE1XiuRG39yBo7yB9S,,,,,,FALSE
WC7umdqz9XRC9g76iFpm,PO-000022,2021-10-04,2021-10-19,,,6,221,221,completed,delivery,2021-10-07,,,De0LQFAAw6JiFjMTbVuV,,jMnGfBkwn6XFacanPWbO,,,,FALSE
FEfX7X33brxhJvHbaOSZ,PO-000183,2021-10-04,2021-11-03,,,12,275,275,completed,delivery,2021-10-07,,,2fnE1XiuRG39yBo7yB9S,,9NjpBTaghK5cWph9I1IC,,,,FALSE
5W4nrT3ev75neixDbIQI,PO-000186,2021-10-04,2021-11-03,,,6,"287,36","287,36",completed,delivery,2021-10-07,,,2fnE1XiuRG39yBo7yB9S,,k7WDX6esUeJQsSLLYZXd,,,,FALSE
UsqCLrVvi0PZMQxahDct,PO-000194,2021-10-04,2021-11-04,,,9,"287,75","287,75",completed,delivery,2021-10-07,,,2fnE1XiuRG39yBo7yB9S,,,,,,FALSE
tnHsLS2LpZOtsaSvQRx6,PO-000193,2021-10-04,2021-11-04,,,8,"322,52","322,52",completed,delivery,2021-10-07,,,2fnE1XiuRG39yBo7yB9S,,cEuE0YOEKcVpm79Rsxk3,,,,FALSE
iGYp4KW8gmHgdIvKYNYs,PO-000023,2021-10-04,2021-10-20,,,5,"326,9","326,9",completed,delivery,2021-10-07,,,De0LQFAAw6JiFjMTbVuV,,kPR5gdiIWhU83HolpuPz,,,,FALSE
E9tdUdDoG2iht8c4RNXY,PO-000184,2021-10-04,2021-11-03,,,8,"337,27","337,27",completed,delivery,2021-10-07,,,2fnE1XiuRG39yBo7yB9S,,,,,,FALSE
Za2dshi5wOajRCCg8Lnh,PO-000184,2021-10-04,2021-11-03,,,8,"434,16","434,16",completed,delivery,2021-10-07,,,2fnE1XiuRG39yBo7yB9S,,K8CnpBgvBdcsNzKsocDp,,,,FALSE
f3gUa88vhumH4WHdCwAN,PO-000191,2021-10-04,2021-11-04,,,18,"470,81","470,81",completed,delivery,2021-10-07,,,2fnE1XiuRG39yBo7yB9S,,vGSixjnbVBtgxC8te5QW,,,,FALSE
D2l4PW6U7lsTHMMEEdv3,PO-000190,2021-10-04,2021-11-04,,,17,"480,56","480,56",completed,delivery,2021-10-07,,,2fnE1XiuRG39yBo7yB9S,,y8wifilUDIxGFzk61Inf,,,,FALSE
hAPAncdTBeh7MPm79ziM,PO-000054,2021-10-05,2021-11-06,,,2,"65,5","65,5",completed,delivery,2021-10-08,,,4NK5HrGBRsSOuU6DBpXX,,Hf68LT9VWlD13M0uSDZX,,,,FALSE
AIvDuOohIK0VT9vZLiwj,PO-000004,2021-10-05,2021-10-21,,,1,66,66,completed,delivery,2021-10-08,0,,BRaPGSah16nZ70FOSgPv,,cEuE0YOEKcVpm79Rsxk3,,,,FALSE
P9Pq23aU9O3zSLg1ya6G,PO-000011,2021-10-05,2021-10-20,,,3,106,106,completed,delivery,2021-10-08,0,,b9BfyQpyz5fxTBbguFU8,,y8wifilUDIxGFzk61Inf,,,,FALSE
dlhNhKLjyNPpXjBSY7dB,PO-000053,2021-10-05,2021-10-20,,,1,120,120,completed,delivery,2021-10-08,,,4NK5HrGBRsSOuU6DBpXX,,2QlxH9jWsy4LjuM6JKKc,,,,FALSE
GubOdygcxQ7QrIEzn5YL,PO-000003,2021-10-06,2021-11-07,,,1,60,60,completed,delivery,2021-10-09,0,,ND021xr8L4qkAQUSIYKx,,bh84nWsl3E2DxVn6raBO,,,,FALSE
LtYUirLvI1XoPpk738M8,PO-000055,2021-10-09,2021-10-25,,,1,60,60,completed,delivery,2021-10-12,,,4NK5HrGBRsSOuU6DBpXX,,1MD2SZrHDekmIwmGyLjG,,,,FALSE
PulvSCahL5Q2or2KUTUJ,PO-000005,2021-10-09,2021-10-24,,,1,71,71,completed,delivery,2021-10-12,5,,BRaPGSah16nZ70FOSgPv,,4uZwmjgqxKbD6xFoxs4S,,,,FALSE
IcaDb26TE71fvzCPsFPk,PO-000004,2021-10-09,2021-10-26,,,4,122,122,completed,delivery,2021-10-12,0,,5bfmJqpmAAHRFyEckXDP,,,,,,FALSE
aMH5gVRgPp8TKYkoK7Up,PO-000005,2021-10-10,2021-10-26,,,4,"66,5","66,5",completed,delivery,2021-10-13,0,,5bfmJqpmAAHRFyEckXDP,,oWkkYBQOOPAQdOI0O6NK,,,,FALSE
wGLcveL5lTCxdpqnQduH,PO-000060,2021-10-10,2021-10-21,,,4,"119,9","119,9",completed,delivery,2021-10-13,,,96WfyBWlY4LIxh97AbYd,,cEuE0YOEKcVpm79Rsxk3,,,,FALSE
u4isDXMzXNl95lNsUsyQ,PO-000003,2021-10-10,2021-10-26,,,4,"139,75","139,75",completed,delivery,2021-10-13,0,,5bfmJqpmAAHRFyEckXDP,,01vvuU5DBHzljemulhPS,,,,FALSE
otPDG5HlCIcW25C1w9lP,PO-000013,2021-10-10,2021-10-19,,,2,"143,52","165,02",completed,delivery,2021-10-13,0,,xNtjzzMTE4Jfvrml7yaw,,jMnGfBkwn6XFacanPWbO,,,,FALSE
m0IAvebzgJtwpTRoH5Hf,PO-000062,2021-10-10,2021-11-11,,,4,"202,75","202,75",completed,delivery,2021-10-13,,,96WfyBWlY4LIxh97AbYd,,dDowduNTLpBMVTs1t8SN,,,,FALSE
C401tv5IGkW6KI2Qn1A5,PO-000061,2021-10-10,2021-11-10,,,3,"271,9","271,9",completed,delivery,2021-10-13,,,96WfyBWlY4LIxh97AbYd,,bjIzI3whOtyyZi4FX8pf,,,,FALSE
IF4rC4yO2VC4ebCh5Fba,PO-000009,2021-10-10,2021-10-24,,,1,"313,74","313,74",completed,delivery,2021-10-13,,,p1psRZymrskOdudLEvMT,,4uZwmjgqxKbD6xFoxs4S,,,,FALSE
esZwaqOZRoWM0N3dq7BL,PO-000001,2021-10-10,2021-10-21,,,20,"395,05","395,05",completed,delivery,2021-10-13,0,,5bfmJqpmAAHRFyEckXDP,,4uZwmjgqxKbD6xFoxs4S,,,,FALSE
mZiQiqg4blCILbofxCrn,PO-000205,2021-10-11,2021-11-11,,,7,"101,5","101,5",completed,delivery,2021-10-14,10,,2fnE1XiuRG39yBo7yB9S,,i30dAAx2fM3kAeQ2Dj2k,,,,FALSE
6koJQrQpLpemNSDLM8Ty,PO-000014,2021-10-11,2021-10-21,,,1,108,108,completed,delivery,2021-10-14,0,,xNtjzzMTE4Jfvrml7yaw,,O2KhMdW2ldc1n6L6zhUr,,,,FALSE
fKmii02vLD3texfaqanU,PO-000025,2021-10-11,2021-10-26,,,10,"118,2","118,2",completed,delivery,2021-10-14,10,,De0LQFAAw6JiFjMTbVuV,,bzhP3T3xLsB5H7t27eXc,,,,FALSE
XaSQ42i3izw7D2pKUQG0,PO-000202,2021-10-11,2021-11-11,,,6,150,150,completed,delivery,2021-10-14,,,2fnE1XiuRG39yBo7yB9S,,cEuE0YOEKcVpm79Rsxk3,,,,FALSE
tUWoSoa3x42fiteMo8ed,PO-000197,2021-10-11,2021-11-10,,,5,155,155,completed,delivery,2021-10-14,10,,2fnE1XiuRG39yBo7yB9S,,9NjpBTaghK5cWph9I1IC,,,,FALSE
vAWDVv0tAjN8EK38pwKX,PO-000200,2021-10-11,2021-11-10,,,7,172,172,completed,delivery,2021-10-14,,,2fnE1XiuRG39yBo7yB9S,,01vvuU5DBHzljemulhPS,,,,FALSE
UX9dtur1tV8Ptb6ary1R,PO-000196,2021-10-11,2021-11-10,,,7,"181,5","181,5",completed,delivery,2021-10-14,,,2fnE1XiuRG39yBo7yB9S,,5F8gXCfsAyEcGv7NV8U8,,,,FALSE
gzlMkP50MKDwCXkzK17m,PO-000203,2021-10-11,2021-11-11,,,4,"217,5","217,5",completed,delivery,2021-10-14,,,2fnE1XiuRG39yBo7yB9S,,k7WDX6esUeJQsSLLYZXd,,,,FALSE
fgjW30962Ju2BQURDKf9,PO-000195,2021-10-11,2021-11-09,,,8,"290,45","290,45",completed,delivery,2021-10-14,,,2fnE1XiuRG39yBo7yB9S,,y8wifilUDIxGFzk61Inf,,,,FALSE
hucIt184jh0bYkvrAoIa,PO-000201,2021-10-11,2021-11-10,,,6,"305,66","305,66",completed,delivery,2021-10-14,,,2fnE1XiuRG39yBo7yB9S,,3N6wNZs7BBGG28z4ax1b,,,,FALSE
Z18xsjWzPGoX0g3nEuTK,PO-000198,2021-10-11,2021-11-10,,,8,"320,16","320,16",completed,delivery,2021-10-14,,,2fnE1XiuRG39yBo7yB9S,,K8CnpBgvBdcsNzKsocDp,,,,FALSE
nWPCLrARPOG506kbHcsL,PO-000026,2021-10-11,2021-10-27,,,5,"324,85","324,85",completed,delivery,2021-10-14,,,De0LQFAAw6JiFjMTbVuV,,kPR5gdiIWhU83HolpuPz,,,,FALSE
zqDoTJO7HEucCKEOscYd,PO-000204,2021-10-11,2021-11-11,,,16,"389,25","389,25",completed,delivery,2021-10-14,,,2fnE1XiuRG39yBo7yB9S,,vGSixjnbVBtgxC8te5QW,,,,FALSE
knxDfgIkvYp7i8iAJZLc,PO-000199,2021-10-11,2021-11-10,,,7,"405,66","405,66",completed,delivery,2021-10-14,,,2fnE1XiuRG39yBo7yB9S,,,,,,FALSE
66Khd7can7vBIbktCyar,PO-000012,2021-10-12,2021-10-28,,,2,50,50,completed,delivery,2021-10-15,0,,b9BfyQpyz5fxTBbguFU8,,y8wifilUDIxGFzk61Inf,,,,FALSE
x3jMw6dyIPCgr2aROEDX,PO-000056,2021-10-12,2021-10-27,,,1,90,90,completed,delivery,2021-10-15,,,4NK5HrGBRsSOuU6DBpXX,,2QlxH9jWsy4LjuM6JKKc,,,,FALSE
LOAld5AIQFi5wEbnhLt5,PO-000006,2021-10-12,2021-10-29,,,12,108,108,completed,delivery,2021-10-15,0,,5bfmJqpmAAHRFyEckXDP,,,,,,FALSE
FogyuNLuxi20wvmNQYw6,PO-000007,2021-10-13,2021-10-30,,,6,"249,6","249,6",completed,delivery,2021-10-16,0,,5bfmJqpmAAHRFyEckXDP,,,,,,FALSE
snICkMCwwmJTHSOqFA8E,PO-000057,2021-10-16,2021-11-01,,,1,90,90,completed,delivery,2021-10-19,,,4NK5HrGBRsSOuU6DBpXX,,1MD2SZrHDekmIwmGyLjG,,,,FALSE
oxY7zyOkLPfKftMMQYTB,PO-000012,2021-10-16,2021-11-02,,,3,101,101,completed,delivery,2021-10-19,0,,5bfmJqpmAAHRFyEckXDP,,,,,,FALSE
r6pRmvD5vbdwH2Z4SXID,PO-000010,2021-10-16,2021-11-02,,,6,"112,5","112,5",completed,delivery,2021-10-19,0,,5bfmJqpmAAHRFyEckXDP,,,,,,FALSE
cn3Pu6c2hsu2gAro3IBC,PO-000009,2021-10-16,2021-11-02,,,5,"160,3","160,3",completed,delivery,2021-10-19,0,,5bfmJqpmAAHRFyEckXDP,,y9qEWaUX9dUDVfpwO08F,,,,FALSE
u8rwnhHdHYHGmoSeus9G,PO-000063,2021-10-17,2021-10-30,,,6,"75,3","75,3",completed,delivery,2021-10-20,,,96WfyBWlY4LIxh97AbYd,,k1aX5R8xFmVsZzsOf5BZ,,,,FALSE
fwqsuWyfpbtPK6uqCbAf,PO-000066,2021-10-17,2021-11-02,,,3,76,76,completed,delivery,2021-10-20,,,96WfyBWlY4LIxh97AbYd,,bh84nWsl3E2DxVn6raBO,,,,FALSE
cnBexCrzeI8MGZxWou6d,PO-000067,2021-10-17,2021-11-02,,,5,"83,75","83,75",completed,delivery,2021-10-20,,,96WfyBWlY4LIxh97AbYd,,bzhP3T3xLsB5H7t27eXc,,,,FALSE
rW82i4Rhpeyz5aR5eaHn,PO-000069,2021-10-17,2021-11-17,,,5,"126,23","126,23",completed,delivery,2021-10-20,,,96WfyBWlY4LIxh97AbYd,,1xqK3yfuYjdPMMkmwnyn,,1xqK3yfuYjdPMMkmwnyn,,TRUE
