Id,Number,Timestamp,Due date,,,Uniq items ordered,Amount excluding taxes (CAD),Amount including taxes (CAD),Status,Distribution mode,Delivery date,Delivery fees (CAD),Distance to pickup (km),Vendor organization id,,Buyer organization id,,Creator organization id,,Creator logged in
6QzcQHrPWQLUrgMoMm1U,PO-000227,2024-06-17,2021-11-24,,,4,"155,5","155,5",completed,delivery,2021-10-28,,,2fnE1XiuRG39yBo7yB9S,,pxTOfwtt0hIlPqf7WaXb,,,,FALSE
6RC4Nun5LUIdX4T0O1cl,PO230812-5912,2024-06-17,2023-08-26,,,6,687,"687,9",completed,delivery,2023-08-16,6,,5SbYMzADNTSypp3CHqdt,,HNtfLugZpLx8w031U1BB,,HNtfLugZpLx8w031U1BB,,TRUE
6RKnLbdE0UTOJFgZk9vm,PO-000040,2024-06-17,2022-04-16,,,2,"163,15","163,15",completed,delivery,2022-04-06,0,,5bfmJqpmAAHRFyEckXDP,,XXFYWimSEqlKQ10nKlBg,,,,FALSE
6RXuznnpzSnBn4fKDJ1L,PO240809-3072,2024-08-09,2024-08-23,,,3,"33,1","33,1",completed,pickup,2024-08-10,,2,5SbYMzADNTSypp3CHqdt,,WeZ9pOUUBF3fFfGVoHIq,,WeZ9pOUUBF3fFfGVoHIq,,TRUE
6uBVOJfpON1z1rcz2etb,PO220717-6784,2024-06-17,2022-08-01,,,2,274,"275,5",completed,delivery,2022-07-22,10,,De0LQFAAw6JiFjMTbVuV,,kPR5gdiIWhU83HolpuPz,,kPR5gdiIWhU83HolpuPz,,TRUE
6W75foC5NcKPgvQ6heka,PO230927-9624,2024-06-17,2023-10-11,,,2,"43,2","43,2",completed,pickup,2023-10-01,,,5SbYMzADNTSypp3CHqdt,,BKhjYNVXduEVbcbiNHLQ,,BKhjYNVXduEVbcbiNHLQ,,TRUE
6X1SfIF2O8DoNn7mLKVK,PO-000223,2024-06-17,2021-11-24,,,9,"180,5","180,5",completed,delivery,2021-10-28,,,2fnE1XiuRG39yBo7yB9S,,9NjpBTaghK5cWph9I1IC,,,,FALSE
6XqTXSc3WDdtemvLFSdc,PO240701-1848,2024-07-01,2024-07-31,,,6,128,128,completed,delivery,2024-07-02,0,,Wg0Ey5tINc9Me5HiUNxF,,,,,,FALSE
6YLQJNwR6T8bGgKxXCnz,PO240716-5072,2024-07-16,2024-07-30,,,1,"40,5","40,5",completed,pickup,2024-07-18,,22,5SbYMzADNTSypp3CHqdt,,5kGhqnFUkwtuEZv8cagi,,5kGhqnFUkwtuEZv8cagi,,TRUE
6yLZ44hJgOt9m09NssVa,PO-000016,2024-06-17,2021-07-06,,,1,240,240,completed,delivery,2021-06-22,,,4NK5HrGBRsSOuU6DBpXX,,,,,,FALSE
6yuHaMZXaecfoMRUiOUW,PO-000077,2024-06-17,2021-09-02,,,7,"160,25","160,25",completed,delivery,2021-08-05,,,2fnE1XiuRG39yBo7yB9S,,VUBkWAvqyYfQ660odGl9,,,,FALSE
71MbTAhyq4GYEMA9FvaC,PO230524-0848,2024-06-17,2023-06-08,,,3,"403,75","403,75",completed,delivery,2023-05-26,,,ZFRnYgmidK0jTd2lXwW9,,0HkDoKJgKK9a2MyNVyqY,,0HkDoKJgKK9a2MyNVyqY,,TRUE
77jZvMYRYYQiKrntQNwo,PO230425-2376,2024-06-17,2023-05-09,,,16,"567,85","569,05",completed,delivery,2023-04-28,8,,5SbYMzADNTSypp3CHqdt,,PcqYnwAdqJSDKCENmDPp,,PcqYnwAdqJSDKCENmDPp,,TRUE
77qVN0UsPX2Myx5jvUfk,PO230731-5432,2024-06-17,2023-08-14,,,1,300,300,completed,pickup,2023-08-03,,,5SbYMzADNTSypp3CHqdt,,3Bp3hrg2a0RX8Mqo6Cj0,,3Bp3hrg2a0RX8Mqo6Cj0,,TRUE
79X0eLLkC5Zxqv5wsJRJ,PO230226-3656,2024-06-17,2023-03-12,,,1,"202,5","202,5",completed,pickup,2023-02-28,,,5SbYMzADNTSypp3CHqdt,,TgnMntaXQmST6m6EYIvt,,5SbYMzADNTSypp3CHqdt,,TRUE
7A5UGlTnF6hK0KEcDlH8,PO240610-1368,2024-06-17,2024-06-24,,,3,"174,2","174,2",completed,pickup,2024-06-12,,1,5SbYMzADNTSypp3CHqdt,,cP91khfifEuXWrmU8VFp,,cP91khfifEuXWrmU8VFp,,TRUE
7A8V139mVEMJKJFdwwxV,PO240819-2608,2024-10-02,2024-09-03,,,5,214,214,completed,delivery,2024-08-23,0,,m7nKteNREbhWY2R2VgwM,,9RWVkV2q0IRLJTABMjbK,,9RWVkV2q0IRLJTABMjbK,,TRUE
7AE7bWlFyGvR019toOlg,PO231009-0192,2024-06-17,2023-10-23,,,1,250,250,completed,pickup,2023-10-12,,,5SbYMzADNTSypp3CHqdt,,3Bp3hrg2a0RX8Mqo6Cj0,,3Bp3hrg2a0RX8Mqo6Cj0,,TRUE
7aLSFgNmrbXe6wuKI1y9,PO220801-8520,2024-06-17,2022-08-16,,,9,"1347,01","1347,01",completed,delivery,2022-07-29,0,,b9BfyQpyz5fxTBbguFU8,,,,b9BfyQpyz5fxTBbguFU8,,TRUE
7aXFddxXnYz7eROyUB2c,PO230217-7144,2024-06-17,2023-03-19,,,2,125,"126,5",completed,delivery,2023-02-27,10,,5b15DX79SPcNpUyi4uQ0,,G58WhpsgYj8zGM0iqGlK,,G58WhpsgYj8zGM0iqGlK,,TRUE
7B6urVayW2ZyxfzAX3hw,PO231130-1640,2024-06-17,2023-12-14,,,4,"17,95","17,95",completed,pickup,2023-12-05,,,5SbYMzADNTSypp3CHqdt,,4Igd2nPWrDxevNflYnKZ,,4Igd2nPWrDxevNflYnKZ,,TRUE
7BQT6SbBX2nIq4wTwdqm,PO-000049,2024-06-17,2021-08-18,,,4,"303,05","303,05",completed,delivery,2021-07-22,,,2fnE1XiuRG39yBo7yB9S,,k7WDX6esUeJQsSLLYZXd,,,,FALSE
7c4KYWZJFOAFopb3B2r2,PO241015-6216,2024-10-15,2024-10-29,,,10,"129,65","130,55",completed,delivery,2024-10-17,6,,5SbYMzADNTSypp3CHqdt,,vOQa9r5bcZAjqm0kfCro,,vOQa9r5bcZAjqm0kfCro,,TRUE
7cjkxoxvBvMXI2GL4pDX,PO-000006,2024-06-17,2021-12-15,,,4,164,164,completed,delivery,2021-11-18,,,2fnE1XiuRG39yBo7yB9S,,k7WDX6esUeJQsSLLYZXd,,,,FALSE
7eeSyTkHSjF357S6gIZd,PO220620-4152,2024-06-17,2022-07-05,,,4,189,189,completed,delivery,2022-06-22,15,,5bfmJqpmAAHRFyEckXDP,,k7WDX6esUeJQsSLLYZXd,,k7WDX6esUeJQsSLLYZXd,,TRUE
7fdxKHLmCFnQqVHAtFhP,PO221101-9224,2024-06-17,2022-12-01,,,5,"111,61","111,61",completed,delivery,2022-11-03,,,WcFItrYB1u7l8TbljPxx,,9NjpBTaghK5cWph9I1IC,,9NjpBTaghK5cWph9I1IC,,TRUE
7FFERN6f7aUco2dXB1Yo,PO241218-0232,2024-12-19,2025-01-01,,,14,"518,2","519,4",completed,delivery,2024-12-20,8,,5SbYMzADNTSypp3CHqdt,,PcqYnwAdqJSDKCENmDPp,,PcqYnwAdqJSDKCENmDPp,,TRUE
7g8GrTHriw2Zfd0y6rBa,PO241023-5320,2024-10-24,2024-11-06,,,4,"109,7","109,7",completed,pickup,2024-10-25,,15,5SbYMzADNTSypp3CHqdt,,3Bp3hrg2a0RX8Mqo6Cj0,,3Bp3hrg2a0RX8Mqo6Cj0,,TRUE
7GtV9Ib5DXYzOHIalyeS,PO220715-7400,2024-06-17,2022-07-30,,,3,60,60,completed,delivery,2022-07-21,0,,OosAh6jwi62Cd5fvEZ8V,,j2o1LdybvFM5UvDkcGP6,,j2o1LdybvFM5UvDkcGP6,,TRUE
7gUFOEOTMfd0gUs1x1Ss,PO240325-0816,2024-06-17,2024-04-08,,,3,"182,4","182,4",completed,pickup,2024-03-28,,,5SbYMzADNTSypp3CHqdt,,3p2ZPH2VHLTqsMJVrtvC,,3p2ZPH2VHLTqsMJVrtvC,,TRUE
7GzblHH9lQIGJktH8uD0,PO230930-5800,2024-06-17,2023-10-14,,,2,"170,2","170,2",completed,pickup,2023-09-30,,,5SbYMzADNTSypp3CHqdt,,3p2ZPH2VHLTqsMJVrtvC,,5SbYMzADNTSypp3CHqdt,,TRUE
7hErs7t0QBVV5KPiGHN0,PO230806-7832,2024-06-17,2023-08-20,,,4,"66,45","67,35",completed,delivery,2023-08-09,6,,5SbYMzADNTSypp3CHqdt,,npkVvArxCFxU7OwSpYYc,,npkVvArxCFxU7OwSpYYc,,TRUE
7j5A1ykY2PGfkNV5Bin6,PO-000005,2024-06-17,2022-05-19,,,2,117,117,completed,delivery,2022-04-20,0,,ND021xr8L4qkAQUSIYKx,,01vvuU5DBHzljemulhPS,,,,FALSE
7JsJGrF9vOJubu0LtU4O,PO230905-3232,2024-06-17,2023-09-20,,,4,"96,05","96,05",completed,delivery,2023-09-07,0,,b9BfyQpyz5fxTBbguFU8,,,,,,FALSE
7jVx2aU5CZ9eq69YdTs5,PO240516-9256,2024-06-17,2024-05-30,,,3,"22,4","22,4",completed,pickup,2024-05-18,,,5SbYMzADNTSypp3CHqdt,,WeZ9pOUUBF3fFfGVoHIq,,WeZ9pOUUBF3fFfGVoHIq,,TRUE
7KvarIdunmf6c1eZ74DR,PO-000001,2024-06-17,2022-04-01,,,10,"260,03","260,03",completed,delivery,2022-03-23,,,kL7iDLy4sjqAEwmPrj3I,,G58WhpsgYj8zGM0iqGlK,,,,FALSE
7L0D2LnQMofJXGWhQz10,PO230807-5712,2024-06-17,2023-08-21,,,4,"331,35","332,25",completed,delivery,2023-08-10,6,,5SbYMzADNTSypp3CHqdt,,1TFYg7O4s49uO8BXxmbv,,1TFYg7O4s49uO8BXxmbv,,TRUE
7lFzx47cSTyY4Meeto5g,PO220905-3792,2024-06-17,2022-09-20,,,9,"311,2","311,2",completed,delivery,2022-09-14,,,kL7iDLy4sjqAEwmPrj3I,,G58WhpsgYj8zGM0iqGlK,,G58WhpsgYj8zGM0iqGlK,,TRUE
7loYcri6DvNzOFLS7kkR,PO221024-1152,2024-06-17,2022-11-07,,,13,"192,07","193,42",completed,delivery,2022-10-28,9,,5SbYMzADNTSypp3CHqdt,,seM9tlrmwhL5LruEHSez,,seM9tlrmwhL5LruEHSez,,TRUE
7LXAgsPkCVM8zWoN9Y1n,PO241008-2544,2024-10-09,2024-10-23,,,3,"109,8","109,8",completed,pickup,2024-10-11,,,b9BfyQpyz5fxTBbguFU8,,,,,,FALSE
7m9KppC50VV5RY4mfAMQ,PO240617-2936,2024-06-17,2024-07-01,,,5,"206,4","207,3",completed,delivery,2024-06-19,6,,5SbYMzADNTSypp3CHqdt,,yXmJJQtyMohOBxSWLjvn,,yXmJJQtyMohOBxSWLjvn,,TRUE
7MFxc79OuRI98vXZrLxU,PO250203-2784,2025-02-04,2025-02-17,,,2,"83,5","84,4",completed,delivery,2025-02-06,6,,5SbYMzADNTSypp3CHqdt,,XkCH7wPKVhbrvPEfCfEV,,XkCH7wPKVhbrvPEfCfEV,,TRUE
7mukVpGhhLWatS8wwZZ0,PO230623-4384,2024-06-17,2023-07-07,,,1,215,215,completed,pickup,2023-06-23,,,5SbYMzADNTSypp3CHqdt,,6Ps1HcE0hJIXWi51Nkl3,,5SbYMzADNTSypp3CHqdt,,TRUE
7mYTPAUbIo85vBJVV4co,PO230718-1328,2024-06-17,2023-08-01,,,16,"198,28","199,18",completed,delivery,2023-07-20,6,,5SbYMzADNTSypp3CHqdt,,vOQa9r5bcZAjqm0kfCro,,vOQa9r5bcZAjqm0kfCro,,TRUE
7NdOJlqRzjfUj9qsSTow,PO230505-7784,2024-06-17,2023-06-04,,,2,240,240,completed,delivery,2023-05-09,0,,OosAh6jwi62Cd5fvEZ8V,,4yrii8tdlmMFhSyH85dB,,OosAh6jwi62Cd5fvEZ8V,,TRUE
7nqpN4VCpBdtozKskmvr,PO-000159,2024-06-17,2021-10-20,,,6,"217,25","217,25",completed,delivery,2021-09-23,,,2fnE1XiuRG39yBo7yB9S,,k7WDX6esUeJQsSLLYZXd,,,,FALSE
7nxhRxZdYcmP7OP6m1pr,PO230306-5560,2024-06-17,2023-03-20,,,12,"916,5","917,7",completed,delivery,2023-03-10,8,,5SbYMzADNTSypp3CHqdt,,6Ps1HcE0hJIXWi51Nkl3,,6Ps1HcE0hJIXWi51Nkl3,,TRUE
7P0CljvGOFKQgslSCbWJ,PO240923-2200,2024-09-26,2024-10-07,,,4,"463,95","465,3",completed,delivery,2024-10-01,9,,5SbYMzADNTSypp3CHqdt,,3p2ZPH2VHLTqsMJVrtvC,,3p2ZPH2VHLTqsMJVrtvC,,TRUE
7pjWnrjiozaWXlsBDk2S,PO230220-9568,2024-06-17,2023-03-06,,,3,"282,2","283,4",completed,delivery,2023-02-24,8,,5SbYMzADNTSypp3CHqdt,,AnFX9qurvWtIeAbwLBgT,,AnFX9qurvWtIeAbwLBgT,,TRUE
7PuUqEtaHIYordBb1e4V,PO-000009,2024-06-17,2021-12-16,,,4,119,119,completed,delivery,2021-11-25,10,,2fnE1XiuRG39yBo7yB9S,,tQT4jetU02n311qZFndE,,,,FALSE
7q8XMk5VQ8rXo6MKCU7v,PO240610-3248,2024-06-17,2024-06-24,,,4,"330,15","331,5",completed,delivery,2024-06-18,9,,5SbYMzADNTSypp3CHqdt,,3p2ZPH2VHLTqsMJVrtvC,,3p2ZPH2VHLTqsMJVrtvC,,TRUE
7qjjKfZ2PfoOcMJJ1jbr,PO250115-5104,2025-01-15,2025-01-29,,,4,"75,6","76,5",completed,delivery,2025-01-15,6,,5SbYMzADNTSypp3CHqdt,,npkVvArxCFxU7OwSpYYc,,5SbYMzADNTSypp3CHqdt,,TRUE
7rbUB1EiKPiXg5mfcXt3,240621-5800,2024-07-30,2024-07-06,,,5,"194,75","194,75",completed,delivery,2024-06-25,,,OosAh6jwi62Cd5fvEZ8V,,,,rjWT03Fscs4qvCFrcTqp,,TRUE
7RE4dSudv20b7emwxDXX,PO240416-0480,2024-06-17,2024-04-30,,,3,"163,6","164,5",completed,delivery,2024-04-17,6,,5SbYMzADNTSypp3CHqdt,,yXmJJQtyMohOBxSWLjvn,,yXmJJQtyMohOBxSWLjvn,,TRUE
7rGjEXsnJyTeCDykUSH9,PO220920-9000,2024-06-17,2022-10-05,,,9,"286,34","286,34",completed,pickup,2022-09-23,,,JqGLHEsc1PhtJ6VCIpyi,,,,,,FALSE
7RIuTHIj8MKtiioh840p,PO240411-3296,2024-06-17,2024-04-25,,,2,66,66,completed,pickup,2024-04-13,,,5SbYMzADNTSypp3CHqdt,,TTij3aVJEo1crZBTESoA,,TTij3aVJEo1crZBTESoA,,TRUE
7RKtXDQ2Z3Bmn5jnj805,230622-9504,2024-06-17,2023-07-22,,,7,"251,25","251,25",completed,delivery,2023-06-27,0,,OosAh6jwi62Cd5fvEZ8V,,I7sAUmPGqeTGMkmaG3gH,,I7sAUmPGqeTGMkmaG3gH,,TRUE
7ryaZFN2mAMurkcyJLs9,PO230118-1488,2024-06-17,2023-02-01,,,1,"202,5","202,5",completed,pickup,2023-01-22,,,5SbYMzADNTSypp3CHqdt,,TgnMntaXQmST6m6EYIvt,,5SbYMzADNTSypp3CHqdt,,TRUE
7tTy5m26s4pGDPtHCwhm,PO-000005,2024-06-17,2021-07-21,,,7,237,237,completed,delivery,2021-06-24,,,2fnE1XiuRG39yBo7yB9S,,K8CnpBgvBdcsNzKsocDp,,,,FALSE
7UFC2LV8TDqUijyuISYm,PO-000208,2024-06-17,2021-11-17,,,10,292,292,completed,delivery,2021-10-21,,,2fnE1XiuRG39yBo7yB9S,,9NjpBTaghK5cWph9I1IC,,,,FALSE
7vPLGH1tytqvKh5mVTVS,230804-6472,2024-06-17,2023-09-03,,,7,"1792,25","1792,25",completed,delivery,2023-08-08,0,,OosAh6jwi62Cd5fvEZ8V,,4yrii8tdlmMFhSyH85dB,,OosAh6jwi62Cd5fvEZ8V,,TRUE
7VSCP8lZDf0lXopII0UF,PO240630-3120,2024-07-01,2024-07-14,,,2,215,215,completed,pickup,2024-07-03,,15,5SbYMzADNTSypp3CHqdt,,DmBkDRh9G0I1NVkEA4xB,,DmBkDRh9G0I1NVkEA4xB,,TRUE
7WhkdPwgZA5TpUDkiLNh,PO240610-3376,2024-06-17,2024-06-24,,,1,216,"216,9",completed,delivery,2024-06-12,6,,5SbYMzADNTSypp3CHqdt,,4DZT0CTPwqZbtbLZh6OR,,4DZT0CTPwqZbtbLZh6OR,,TRUE
7wNExcUmGPjXHJ6QGfTF,PO-000018,2024-06-17,2021-11-09,,,3,"74,55","74,55",completed,delivery,2021-10-27,0,,5bfmJqpmAAHRFyEckXDP,,sgHKSqdYltHW3MIfVgmF,,,,FALSE
7wr5Y3sTmRtXRfzeKYkS,PO-000029,2024-06-17,2021-08-10,,,1,150,150,completed,delivery,2021-07-30,,,4NK5HrGBRsSOuU6DBpXX,,,,,,FALSE
7wvFX5VY7jcEK1YD7sFI,PO240701-6384,2024-07-03,2024-07-01,,,3,"23,5","23,5",completed,delivery,2024-07-03,0,,Lr66hTdAzQ032LTXLbTj,,,,,,FALSE
7x9zzRndApzrHpKPijD0,PO240708-0648,2024-07-12,2024-08-07,,,4,565,565,completed,delivery,2024-07-09,0,,Wg0Ey5tINc9Me5HiUNxF,,,,Wg0Ey5tINc9Me5HiUNxF,,TRUE
7Y1hAkC0IsaEyeWLzwBW,PO-000073,2024-06-17,2021-11-09,,,4,"131,2","131,2",completed,delivery,2021-10-27,,,96WfyBWlY4LIxh97AbYd,,k1aX5R8xFmVsZzsOf5BZ,,,,FALSE
7yoF0U6rTXlmlCVJbVt4,PO-000004,2024-06-17,2022-03-27,,,3,60,60,completed,delivery,2022-03-15,,,iyecptCf2ib79GmaepWK,,ed2XEZm3vfqEJOu8CSVd,,,,FALSE
7yxAufdG7CgrdCsliCCO,PO241220-4696,2024-12-20,2025-01-03,,,2,"140,8","141,7",completed,delivery,2025-01-09,6,,5SbYMzADNTSypp3CHqdt,,XkCH7wPKVhbrvPEfCfEV,,XkCH7wPKVhbrvPEfCfEV,,TRUE
7z8nFkwlXxxtg411v4fC,230629-7448,2024-06-17,2023-07-29,,,3,241,241,completed,delivery,2023-07-04,0,,OosAh6jwi62Cd5fvEZ8V,,LKcIpGMiK6kvzXPRnFFx,,LKcIpGMiK6kvzXPRnFFx,,TRUE
7ZXDQrisgvImNGU9sXAA,PO230915-5968,2024-06-17,2023-09-29,,,3,"220,45","220,45",completed,pickup,2023-09-21,,17,5SbYMzADNTSypp3CHqdt,,pmiuUy6UxGWzQXCwT44g,,pmiuUy6UxGWzQXCwT44g,,TRUE
80Rj5zEZ92mL7NhJhnsK,PO230119-6664,2024-06-17,2023-02-02,,,2,327,"327,9",completed,delivery,2023-01-19,6,,5SbYMzADNTSypp3CHqdt,,6j8JCZkcUN7Agv59Pqe3,,5SbYMzADNTSypp3CHqdt,,TRUE
820S1HuftY2hFC0DRtmy,PO230620-2512,2024-06-17,2023-07-04,,,14,"172,94","173,84",completed,delivery,2023-06-22,6,,5SbYMzADNTSypp3CHqdt,,vOQa9r5bcZAjqm0kfCro,,vOQa9r5bcZAjqm0kfCro,,TRUE
82vnYnVuwK2L6Y3HMPbB,PO230619-4280,2024-06-17,2023-07-03,,,1,216,"216,9",completed,delivery,2023-06-21,6,,5SbYMzADNTSypp3CHqdt,,4DZT0CTPwqZbtbLZh6OR,,4DZT0CTPwqZbtbLZh6OR,,TRUE
855NbV1HsNI4qAI6W0iH,PO231125-6528,2024-06-17,2023-12-08,,,5,"283,65","284,85",completed,delivery,2023-12-01,8,,5SbYMzADNTSypp3CHqdt,,seM9tlrmwhL5LruEHSez,,seM9tlrmwhL5LruEHSez,,TRUE
86t691JYAbLPAqk4oOOW,PO220826-2384,2024-06-17,2022-09-25,,,9,"501,25","501,25",completed,delivery,2022-09-01,0,,OosAh6jwi62Cd5fvEZ8V,,I7sAUmPGqeTGMkmaG3gH,,I7sAUmPGqeTGMkmaG3gH,,TRUE
87zHEz08Yf0eEKVT5xyz,PO231016-4736,2024-06-17,2023-10-31,,,3,244,244,completed,delivery,2023-10-18,0,,mCKuyiXCU4pxAzXeTLqY,,j7getC7lyjApyyljzxGl,,j7getC7lyjApyyljzxGl,,TRUE
88bCHu5JQzNC2YVSzHpi,PO241129-3968,2024-11-30,2024-12-13,,,3,"24,6","24,6",completed,pickup,2024-12-01,,2,5SbYMzADNTSypp3CHqdt,,WeZ9pOUUBF3fFfGVoHIq,,WeZ9pOUUBF3fFfGVoHIq,,TRUE
88mI8fayxnompnVyMEFH,PO-000027,2024-06-17,2022-01-05,,,6,"169,5","169,5",completed,delivery,2021-12-09,,,2fnE1XiuRG39yBo7yB9S,,,,,,FALSE
88YTW86JeWWZuiIXwqjf,PO221108-2336,2024-06-17,2022-12-08,,,3,"78,1","78,1",completed,delivery,2022-11-10,,,WcFItrYB1u7l8TbljPxx,,ej7DzHTvjLhlzv9frJ1P,,ej7DzHTvjLhlzv9frJ1P,,TRUE
8bgo1AlyCBcM05naWBHT,PO-000001,2024-06-17,2022-04-30,,,15,"378,82","378,82",completed,delivery,2022-04-27,,,kL7iDLy4sjqAEwmPrj3I,,G58WhpsgYj8zGM0iqGlK,,,,FALSE
8bGrVXlIgdfqb4yTIOtk,PO-000099,2024-06-17,2021-12-29,,,3,78,78,completed,delivery,2021-12-15,,,96WfyBWlY4LIxh97AbYd,,G58WhpsgYj8zGM0iqGlK,,,,FALSE
8C9LhCke5s0SWlQmodeF,PO250114-1136,2025-01-16,2025-01-28,,,14,"420,5","421,7",completed,delivery,2025-01-17,8,,5SbYMzADNTSypp3CHqdt,,PcqYnwAdqJSDKCENmDPp,,PcqYnwAdqJSDKCENmDPp,,TRUE
8ccmaTjQ6K9ULt65y7Nw,PO220821-3336,2024-06-17,2022-09-20,,,10,"1016,93","1016,93",completed,delivery,2022-08-25,0,,OosAh6jwi62Cd5fvEZ8V,,4yrii8tdlmMFhSyH85dB,,OosAh6jwi62Cd5fvEZ8V,,TRUE
8CiufBrWjfV2vEOC98Kz,PO-000041,2024-06-17,2022-03-08,,,4,185,185,completed,delivery,2022-02-10,,,2fnE1XiuRG39yBo7yB9S,,y8wifilUDIxGFzk61Inf,,,,FALSE
8DaZfr4OHJXce9HtdN23,PO230515-0832,2024-06-17,2023-05-29,,,4,"251,55","252,45",completed,delivery,2023-05-18,6,,5SbYMzADNTSypp3CHqdt,,1TFYg7O4s49uO8BXxmbv,,1TFYg7O4s49uO8BXxmbv,,TRUE
8dDUga1FKTXq755KF4ms,PO221109-6248,2024-06-17,2022-12-09,,,4,"114,15","114,15",completed,delivery,2022-11-10,,,WcFItrYB1u7l8TbljPxx,,4xJjhTQhgvcJWQdZBje5,,4xJjhTQhgvcJWQdZBje5,,TRUE
8ewgGHgbMyk6VBxzAGkR,PO250122-3624,2025-01-23,2025-02-05,,,7,"114,32","115,52",completed,delivery,2025-01-24,8,,5SbYMzADNTSypp3CHqdt,,PcqYnwAdqJSDKCENmDPp,,PcqYnwAdqJSDKCENmDPp,,TRUE
8ewqru5aqohawpcFnZaf,PO240715-2608,2024-07-17,2024-07-30,,,5,"81,12","81,12",completed,delivery,2024-07-17,0,,mCKuyiXCU4pxAzXeTLqY,,3t5eiX9qJOqKN3lVEKUL,,3t5eiX9qJOqKN3lVEKUL,,TRUE
8EYWQ3DNfzApb0AAbhVx,PO240925-3896,2024-09-26,2024-10-09,,,1,"40,5","40,5",completed,pickup,2024-09-27,,22,5SbYMzADNTSypp3CHqdt,,5kGhqnFUkwtuEZv8cagi,,5kGhqnFUkwtuEZv8cagi,,TRUE
8fCYsQqvsqLg3V0kQKpc,PO230804-0576,2024-06-17,2023-08-19,,,9,"434,52","434,52",completed,delivery,2023-08-16,,,kL7iDLy4sjqAEwmPrj3I,,G58WhpsgYj8zGM0iqGlK,,G58WhpsgYj8zGM0iqGlK,,TRUE
8ft5YqYdmSBQSF8JgWqI,PO221026-6808,2024-06-17,2022-11-10,,,10,"226,93","226,93",completed,delivery,2022-10-28,0,,b9BfyQpyz5fxTBbguFU8,,y8wifilUDIxGFzk61Inf,,y8wifilUDIxGFzk61Inf,,TRUE
8fT9MXIx0neilIsjhuqp,PO231231-9504,2024-06-17,2024-01-14,,,4,145,"145,9",completed,delivery,2024-01-03,6,,5SbYMzADNTSypp3CHqdt,,yXmJJQtyMohOBxSWLjvn,,yXmJJQtyMohOBxSWLjvn,,TRUE
8fxlSDp2aW6DJAOPyIzm,PO241017-7944,2024-12-03,2024-11-01,,,5,"74,5","74,5",completed,pickup,2024-10-17,,,b9BfyQpyz5fxTBbguFU8,,,,,,FALSE
8g96Q4ATaiZyfjweIdUI,PO-000070,2024-06-17,2021-09-01,,,3,225,225,completed,delivery,2021-08-05,,,2fnE1XiuRG39yBo7yB9S,,hwYyuJ1eoz6b5XBfYGyb,,,,FALSE
8gSfQH1ZisrRVpY1UW4l,PO240206-7784,2024-06-17,2024-02-20,,,11,"140,76","141,66",completed,delivery,2024-02-08,6,,5SbYMzADNTSypp3CHqdt,,vOQa9r5bcZAjqm0kfCro,,vOQa9r5bcZAjqm0kfCro,,TRUE
8gSpcWaihGWsjI8T0Ar5,PO-000069,2024-06-17,2021-11-28,,,1,180,180,completed,delivery,2021-11-16,,,4NK5HrGBRsSOuU6DBpXX,,2QlxH9jWsy4LjuM6JKKc,,,,FALSE
8HkMyTjvsRk2AUPgVVWa,PO-000053,2024-06-17,2021-10-12,,,4,"89,5","89,5",completed,delivery,2021-09-29,,,96WfyBWlY4LIxh97AbYd,,bh84nWsl3E2DxVn6raBO,,,,FALSE
8ikm78St6o0KJ7hf7S6D,PO230711-4552,2024-06-17,2023-07-25,,,14,"811,2","812,4",completed,delivery,2023-07-14,8,,5SbYMzADNTSypp3CHqdt,,PcqYnwAdqJSDKCENmDPp,,PcqYnwAdqJSDKCENmDPp,,TRUE
8ikwWvE332wcra6h6lj0,PO220629-8496,2024-06-17,2022-07-14,,,4,143,143,completed,pickup,2022-05-21,,,b9BfyQpyz5fxTBbguFU8,,,,,,FALSE
8J7luHNnsCoM1FX8MFgz,231017-8488,2024-06-17,2023-10-24,,,5,158,158,completed,delivery,2023-10-25,0,,OosAh6jwi62Cd5fvEZ8V,,y8wifilUDIxGFzk61Inf,,y8wifilUDIxGFzk61Inf,,TRUE
8jgIhfS93pe71Sh7lfu8,PO230922-9552,2024-06-17,2023-10-22,,,4,269,269,completed,delivery,2023-09-26,0,,mf8g5ACA2O6bmFejy2pA,,AMCpdDkP2EWGO252eI7v,,AMCpdDkP2EWGO252eI7v,,TRUE
8JMYWBeMWQkK6hMgikhT,PO-000004,2024-06-17,2021-06-21,,,7,"298,06","298,06",completed,delivery,2021-06-24,,,2fnE1XiuRG39yBo7yB9S,,,,,,FALSE
8jsM8lDDg0A9dGcMEMOD,230728-4664,2024-06-17,2023-08-04,,,5,"185,4","185,4",completed,delivery,2023-08-01,0,,OosAh6jwi62Cd5fvEZ8V,,pif4MhdMTcndgQuRtgvt,,pif4MhdMTcndgQuRtgvt,,TRUE
8kf9biKu6inHLCjkBwXN,PO221024-8792,2024-06-17,2022-11-07,,,4,"148,6","149,8",completed,delivery,2022-10-28,8,,5SbYMzADNTSypp3CHqdt,,lWu1YT8Eb2eB6c6f0CQy,,lWu1YT8Eb2eB6c6f0CQy,,TRUE
8LFwPmo6KszUPYvUWtxh,PO-000102,2024-06-17,2021-09-22,,,6,"329,65","329,65",completed,delivery,2021-08-26,,,2fnE1XiuRG39yBo7yB9S,,K8CnpBgvBdcsNzKsocDp,,,,FALSE
