Id,Number,Timestamp,Due date,,,Uniq items ordered,Amount excluding taxes (CAD),Amount including taxes (CAD),Status,Distribution mode,Delivery date,Delivery fees (CAD),Distance to pickup (km),Vendor organization id,,Buyer organization id,,Creator organization id,,Creator logged in
jh6QVnd2CZ4BvLmIR06V,PO230314-2800,2024-06-17,2023-03-28,,,7,"166,95","167,85",completed,delivery,2023-03-16,6,,5SbYMzADNTSypp3CHqdt,,,,5SbYMzADNTSypp3CHqdt,,TRUE
CSUfIXsPVY4gess6n2TE,PO230315-4136,2024-06-17,2023-03-29,,,1,"202,5","202,5",completed,pickup,2023-03-17,,,5SbYMzADNTSypp3CHqdt,,TgnMntaXQmST6m6EYIvt,,5SbYMzADNTSypp3CHqdt,,TRUE
kuPkJycYUDBrSo7TJ7x4,PO230315-2552,2024-06-17,2023-03-29,,,10,"149,85","151,05",completed,delivery,2023-03-17,8,,5SbYMzADNTSypp3CHqdt,,seM9tlrmwhL5LruEHSez,,seM9tlrmwhL5LruEHSez,,TRUE
Q3d3IG3yeV9FNwEd9beL,PO230316-0576,2024-06-17,2023-03-30,,,4,"66,45","67,35",completed,delivery,2023-03-22,6,,5SbYMzADNTSypp3CHqdt,,npkVvArxCFxU7OwSpYYc,,npkVvArxCFxU7OwSpYYc,,TRUE
UJSqCACc3xdYf4Nr72Gp,PO230317-2216,2024-06-17,2023-03-31,,,1,468,468,completed,pickup,2023-03-17,,,5SbYMzADNTSypp3CHqdt,,6j8JCZkcUN7Agv59Pqe3,,5SbYMzADNTSypp3CHqdt,,TRUE
hHeXoIN5s1pkGO7W3Mr8,PO230318-2680,2024-06-17,2023-03-31,,,2,126,"126,9",completed,delivery,2023-03-21,6,,5SbYMzADNTSypp3CHqdt,,kPR5gdiIWhU83HolpuPz,,kPR5gdiIWhU83HolpuPz,,TRUE
rVlzlppgWP2rafCEBHTX,PO230318-7168,2024-06-17,2023-04-01,,,2,404,"404,9",completed,delivery,2023-03-23,6,,5SbYMzADNTSypp3CHqdt,,,,pDqmawY8CWOmwgmr3r0y,,TRUE
NxRr0sSzmS71TPnLifiw,PO230319-9728,2024-06-17,2023-04-02,,,1,"202,5","202,5",completed,pickup,2023-03-19,,,5SbYMzADNTSypp3CHqdt,,TgnMntaXQmST6m6EYIvt,,5SbYMzADNTSypp3CHqdt,,TRUE
mXkn8qawz25jwYTVaY0J,PO230319-9352,2024-06-17,2023-04-02,,,10,"954,45","955,65",completed,delivery,2023-03-24,8,,5SbYMzADNTSypp3CHqdt,,6Ps1HcE0hJIXWi51Nkl3,,6Ps1HcE0hJIXWi51Nkl3,,TRUE
6M3djH3uANtTs06UpoOL,PO230320-1800,2024-06-17,2023-04-03,,,2,192,192,completed,pickup,2023-03-23,,,5SbYMzADNTSypp3CHqdt,,3Bp3hrg2a0RX8Mqo6Cj0,,3Bp3hrg2a0RX8Mqo6Cj0,,TRUE
ED7mxHqQyynsdK5nhaAz,PO230321-8400,2024-06-17,2023-04-04,,,14,"493,35","494,55",completed,delivery,2023-03-24,8,,5SbYMzADNTSypp3CHqdt,,PcqYnwAdqJSDKCENmDPp,,PcqYnwAdqJSDKCENmDPp,,TRUE
J5ZKXX1gckLQdagcdf1q,PO230322-3680,2024-06-17,2023-04-05,,,6,"36,63","36,63",completed,pickup,2023-03-22,,,5SbYMzADNTSypp3CHqdt,,XiltadB7VRibhweUlRPW,,5SbYMzADNTSypp3CHqdt,,TRUE
itWDggMzmEFgetWnWZSD,PO230323-7264,2024-06-17,2023-04-06,,,2,"76,5","76,5",completed,pickup,2023-03-26,,,5SbYMzADNTSypp3CHqdt,,zUSbxmxRpdcgdKQPanB3,,zUSbxmxRpdcgdKQPanB3,,TRUE
QfvRSUMC9eIEW96UlAG8,PO230324-1304,2024-06-17,2023-04-07,,,2,302,"302,9",completed,delivery,2023-03-28,6,,5SbYMzADNTSypp3CHqdt,,kPR5gdiIWhU83HolpuPz,,kPR5gdiIWhU83HolpuPz,,TRUE
bLdB3R9FdDwNXPBQ14jM,PO230324-1192,2024-06-17,2023-04-07,,,1,360,360,completed,pickup,2023-03-25,,,5SbYMzADNTSypp3CHqdt,,6j8JCZkcUN7Agv59Pqe3,,5SbYMzADNTSypp3CHqdt,,TRUE
s8i9Bb53Pyh5uqteRbGd,PO230324-4160,2024-06-17,2023-04-07,,,1,"22,2","23,1",completed,delivery,2023-03-29,6,,5SbYMzADNTSypp3CHqdt,,LKFpujBziDxeVDbV5uO1,,5SbYMzADNTSypp3CHqdt,,TRUE
Y9KFx3nEeIw29rMwoBYD,PO230325-3448,2024-06-17,2023-04-08,,,2,"221,5","222,4",completed,delivery,2023-03-30,6,,5SbYMzADNTSypp3CHqdt,,,,pDqmawY8CWOmwgmr3r0y,,TRUE
Z7isXLqojOuUhOFaoROo,PO230325-1312,2024-06-17,2023-04-08,,,5,"80,85","81,75",completed,delivery,2023-03-29,6,,5SbYMzADNTSypp3CHqdt,,npkVvArxCFxU7OwSpYYc,,npkVvArxCFxU7OwSpYYc,,TRUE
8ZlxgJsn7FtAM50zSrK4,PO230326-8528,2024-06-17,2023-04-09,,,2,"32,1","33,3",completed,delivery,2023-03-31,8,,5SbYMzADNTSypp3CHqdt,,lWu1YT8Eb2eB6c6f0CQy,,lWu1YT8Eb2eB6c6f0CQy,,TRUE
NuhE1HCvovPjooVHN3ac,PO230327-2816,2024-06-17,2023-04-09,,,10,"130,75","131,95",completed,delivery,2023-03-31,8,,5SbYMzADNTSypp3CHqdt,,seM9tlrmwhL5LruEHSez,,seM9tlrmwhL5LruEHSez,,TRUE
yJqQ0CiMMZOCM10FyVzn,PO230326-8872,2024-06-17,2023-04-09,,,11,"828,05","829,25",completed,delivery,2023-03-31,8,,5SbYMzADNTSypp3CHqdt,,6Ps1HcE0hJIXWi51Nkl3,,6Ps1HcE0hJIXWi51Nkl3,,TRUE
9c9q3v1NbIi7FWHaj4F0,PO230327-0536,2024-06-17,2023-04-10,,,9,"97,12","97,12",completed,delivery,2023-03-30,0,,5SbYMzADNTSypp3CHqdt,,vOQa9r5bcZAjqm0kfCro,,vOQa9r5bcZAjqm0kfCro,,TRUE
4z8qyte887oPcEdOE3yz,PO230328-7784,2024-06-17,2023-04-11,,,1,"26,4","26,4",completed,delivery,2023-03-30,0,,5SbYMzADNTSypp3CHqdt,,zUSbxmxRpdcgdKQPanB3,,zUSbxmxRpdcgdKQPanB3,,TRUE
ANadegxkcjw2Dv9MRvCJ,PO230328-7776,2024-06-17,2023-04-11,,,3,"64,8",66,completed,delivery,2023-03-31,8,,5SbYMzADNTSypp3CHqdt,,5t46Gd1zwnLUIjhUGPcw,,5SbYMzADNTSypp3CHqdt,,TRUE
lzv2kVem8rgEphRmelXM,PO230328-4064,2024-06-17,2023-04-11,,,14,"514,75","515,95",completed,delivery,2023-03-31,8,,5SbYMzADNTSypp3CHqdt,,PcqYnwAdqJSDKCENmDPp,,PcqYnwAdqJSDKCENmDPp,,TRUE
6bJT2nmbey1JriYsK7lY,PO230330-1704,2024-06-17,2023-04-13,,,1,"25,5","25,5",completed,pickup,2023-04-01,,,5SbYMzADNTSypp3CHqdt,,XiltadB7VRibhweUlRPW,,5SbYMzADNTSypp3CHqdt,,TRUE
AbEbaTtIBftlI73CvR5W,PO230401-6688,2024-06-17,2023-04-15,,,5,"80,85","81,75",completed,delivery,2023-04-05,6,,5SbYMzADNTSypp3CHqdt,,npkVvArxCFxU7OwSpYYc,,npkVvArxCFxU7OwSpYYc,,TRUE
9EQdDlZ3rKcer3TAqcvf,PO230402-7392,2024-06-17,2023-04-16,,,2,302,"302,9",completed,delivery,2023-04-04,6,,5SbYMzADNTSypp3CHqdt,,kPR5gdiIWhU83HolpuPz,,kPR5gdiIWhU83HolpuPz,,TRUE
dxZI0UXKQMurVSgNnD6x,PO230402-2832,2024-06-17,2023-04-16,,,9,"645,7","646,9",completed,delivery,2023-04-07,8,,5SbYMzADNTSypp3CHqdt,,6Ps1HcE0hJIXWi51Nkl3,,6Ps1HcE0hJIXWi51Nkl3,,TRUE
4qqB2NupVKqlzTJ04ubp,PO230403-5080,2024-06-17,2023-04-17,,,9,"155,15","156,35",completed,delivery,2023-04-07,8,,5SbYMzADNTSypp3CHqdt,,seM9tlrmwhL5LruEHSez,,seM9tlrmwhL5LruEHSez,,TRUE
DVOzs6ObRIgVopRTtOq5,PO230403-5904,2024-06-17,2023-04-17,,,2,405,405,completed,pickup,2023-04-06,,,5SbYMzADNTSypp3CHqdt,,3Bp3hrg2a0RX8Mqo6Cj0,,3Bp3hrg2a0RX8Mqo6Cj0,,TRUE
aZrHP5eXFpy888NUc1AC,PO230403-2904,2024-06-17,2023-04-17,,,4,"384,5","385,4",completed,delivery,2023-04-05,6,,5SbYMzADNTSypp3CHqdt,,HNtfLugZpLx8w031U1BB,,5SbYMzADNTSypp3CHqdt,,TRUE
cxjHHePr9HnXuorDIwsO,PO230404-7304,2024-06-17,2023-04-18,,,2,437,"437,9",completed,delivery,2023-04-06,6,,5SbYMzADNTSypp3CHqdt,,,,pDqmawY8CWOmwgmr3r0y,,TRUE
gwewHfGy5uEHDyKTDCkG,PO230404-8592,2024-06-17,2023-04-18,,,17,"179,3","179,3",completed,pickup,2023-04-06,,11,5SbYMzADNTSypp3CHqdt,,vOQa9r5bcZAjqm0kfCro,,vOQa9r5bcZAjqm0kfCro,,TRUE
juFFAFRGxJokv8GGNj4y,PO230404-6408,2024-06-17,2023-04-18,,,14,"651,1","652,3",completed,delivery,2023-04-07,8,,5SbYMzADNTSypp3CHqdt,,PcqYnwAdqJSDKCENmDPp,,PcqYnwAdqJSDKCENmDPp,,TRUE
mQEPkX9zeI6zjUuJukKl,PO230322-8768,2024-06-17,2023-04-21,,,1,190,"190,9",completed,delivery,2023-03-23,6,,5SbYMzADNTSypp3CHqdt,,,,5SbYMzADNTSypp3CHqdt,,TRUE
nKMQfBEd3WVjM6ztD3tC,PO230407-9560,2024-06-17,2023-04-21,,,2,234,"234,9",completed,delivery,2023-04-11,6,,5SbYMzADNTSypp3CHqdt,,kPR5gdiIWhU83HolpuPz,,kPR5gdiIWhU83HolpuPz,,TRUE
NcOagcKTqRsRB9vHq4Vn,PO230408-1960,2024-06-17,2023-04-22,,,4,"66,45","67,35",completed,delivery,2023-04-12,6,,5SbYMzADNTSypp3CHqdt,,npkVvArxCFxU7OwSpYYc,,npkVvArxCFxU7OwSpYYc,,TRUE
dWMaozWXyjNR1NeAYUd2,PO230408-9584,2024-06-17,2023-04-22,,,2,"99,6","100,8",completed,delivery,2023-04-14,8,,5SbYMzADNTSypp3CHqdt,,lWu1YT8Eb2eB6c6f0CQy,,lWu1YT8Eb2eB6c6f0CQy,,TRUE
t0KtGOS24UWDMzgq4enR,PO230408-8256,2024-06-17,2023-04-22,,,1,"292,5","292,5",completed,pickup,2023-04-08,,,5SbYMzADNTSypp3CHqdt,,6Ps1HcE0hJIXWi51Nkl3,,5SbYMzADNTSypp3CHqdt,,TRUE
5HbrKOjF72u119XhKJTz,PO230409-6928,2024-06-17,2023-04-23,,,14,998,"999,2",completed,delivery,2023-04-28,8,,5SbYMzADNTSypp3CHqdt,,6Ps1HcE0hJIXWi51Nkl3,,6Ps1HcE0hJIXWi51Nkl3,,TRUE
KBixuEIHJaAbDchQyMJ5,PO230410-0168,2024-06-17,2023-04-24,,,2,176,176,completed,pickup,2023-04-13,,,5SbYMzADNTSypp3CHqdt,,3Bp3hrg2a0RX8Mqo6Cj0,,5SbYMzADNTSypp3CHqdt,,TRUE
Ny8DWulSBhuCDmwOOUB7,PO230410-7120,2024-06-17,2023-04-24,,,6,403,"403,9",completed,delivery,2023-04-12,6,,5SbYMzADNTSypp3CHqdt,,yXmJJQtyMohOBxSWLjvn,,yXmJJQtyMohOBxSWLjvn,,TRUE
16WUbnCC2F12VKIRcTYr,PO230412-1888,2024-06-17,2023-04-25,,,1,"36,9","36,9",completed,pickup,2023-04-14,,,5SbYMzADNTSypp3CHqdt,,zUSbxmxRpdcgdKQPanB3,,zUSbxmxRpdcgdKQPanB3,,TRUE
G6MLcXhz0J1W13KeLMix,PO230411-3272,2024-06-17,2023-04-25,,,14,"594,25","595,45",completed,delivery,2023-04-14,8,,5SbYMzADNTSypp3CHqdt,,PcqYnwAdqJSDKCENmDPp,,PcqYnwAdqJSDKCENmDPp,,TRUE
ZChF4G4xszQQivbwu1ex,PO230411-5880,2024-06-17,2023-04-25,,,13,"132,48","132,48",completed,delivery,2023-04-13,0,,5SbYMzADNTSypp3CHqdt,,vOQa9r5bcZAjqm0kfCro,,vOQa9r5bcZAjqm0kfCro,,TRUE
fpMaKvnIBKmKWNfUXVQZ,PO230411-9784,2024-06-17,2023-04-25,,,3,"104,4","105,6",completed,delivery,2023-04-14,8,,5SbYMzADNTSypp3CHqdt,,5t46Gd1zwnLUIjhUGPcw,,5SbYMzADNTSypp3CHqdt,,TRUE
k6z4WIysdTafuMKnNBBK,PO230411-7600,2024-06-17,2023-04-25,,,1,87,"87,9",completed,delivery,2023-04-13,6,,5SbYMzADNTSypp3CHqdt,,XkCH7wPKVhbrvPEfCfEV,,5SbYMzADNTSypp3CHqdt,,TRUE
Pf5Q7XWbXg4Fka7tcT2y,PO230412-0536,2024-06-17,2023-04-26,,,5,"117,41","118,61",completed,delivery,2023-04-14,8,,5SbYMzADNTSypp3CHqdt,,seM9tlrmwhL5LruEHSez,,seM9tlrmwhL5LruEHSez,,TRUE
EGtnhrXNEZkvd32l3DAZ,PO230414-7736,2024-06-17,2023-04-28,,,2,297,"297,9",completed,delivery,2023-04-18,6,,5SbYMzADNTSypp3CHqdt,,kPR5gdiIWhU83HolpuPz,,kPR5gdiIWhU83HolpuPz,,TRUE
HrQY2r9eXzYoDTpp1NYj,PO230414-4208,2024-06-17,2023-04-28,,,4,"270,9","271,8",completed,delivery,2023-04-20,6,,5SbYMzADNTSypp3CHqdt,,WhDsrdgS0JCCgkKfRGSu,,WhDsrdgS0JCCgkKfRGSu,,TRUE
1wd8gJ3yX98VvjPYrhS9,PO230415-8976,2024-06-17,2023-04-29,,,5,"80,85","81,75",completed,delivery,2023-04-19,6,,5SbYMzADNTSypp3CHqdt,,npkVvArxCFxU7OwSpYYc,,npkVvArxCFxU7OwSpYYc,,TRUE
JN3FZTz8YRUOPf9ff2Xv,PO230416-3688,2024-06-17,2023-04-30,,,2,"32,7","33,6",completed,delivery,2023-04-19,6,,5SbYMzADNTSypp3CHqdt,,LKFpujBziDxeVDbV5uO1,,LKFpujBziDxeVDbV5uO1,,TRUE
NPOFRtVL0scQKrONVdQN,PO230417-6904,2024-06-17,2023-05-01,,,6,"471,4","472,3",completed,delivery,2023-04-19,6,,5SbYMzADNTSypp3CHqdt,,HNtfLugZpLx8w031U1BB,,HNtfLugZpLx8w031U1BB,,TRUE
mPWbzGA4MUTRXqWJCdwV,PO230417-4960,2024-06-17,2023-05-01,,,15,"144,62","144,62",completed,delivery,2023-04-20,0,,5SbYMzADNTSypp3CHqdt,,vOQa9r5bcZAjqm0kfCro,,vOQa9r5bcZAjqm0kfCro,,TRUE
HpjDFqZfmcHp7ulwlqpm,PO230418-3832,2024-06-17,2023-05-02,,,16,"720,55","721,75",completed,delivery,2023-04-21,8,,5SbYMzADNTSypp3CHqdt,,PcqYnwAdqJSDKCENmDPp,,PcqYnwAdqJSDKCENmDPp,,TRUE
bgmTo4s7G6wIdsCwx60B,PO230418-7976,2024-06-17,2023-05-02,,,1,87,"87,9",completed,delivery,2023-04-20,6,,5SbYMzADNTSypp3CHqdt,,XkCH7wPKVhbrvPEfCfEV,,5SbYMzADNTSypp3CHqdt,,TRUE
wL4KeiwsIynAHWCsVJjf,PO230418-0144,2024-06-17,2023-05-02,,,1,"93,5","94,4",completed,delivery,2023-04-20,6,,5SbYMzADNTSypp3CHqdt,,,,,,FALSE
0dl6p9IS0ULBk8q7eL2R,PO230421-8360,2024-06-17,2023-05-05,,,3,466,"466,9",completed,delivery,2023-04-25,6,,5SbYMzADNTSypp3CHqdt,,kPR5gdiIWhU83HolpuPz,,kPR5gdiIWhU83HolpuPz,,TRUE
jgloLPrOAM0lQVBcdYMg,PO230421-4480,2024-06-17,2023-05-05,,,6,339,"339,9",completed,delivery,2023-04-26,6,,5SbYMzADNTSypp3CHqdt,,yXmJJQtyMohOBxSWLjvn,,yXmJJQtyMohOBxSWLjvn,,TRUE
nrYfCZmi8sXfqJGPeYMm,PO230421-3032,2024-06-17,2023-05-05,,,1,120,120,completed,pickup,2023-04-22,,,5SbYMzADNTSypp3CHqdt,,kPR5gdiIWhU83HolpuPz,,5SbYMzADNTSypp3CHqdt,,TRUE
Q8S8xGn2KTeJhqZYWWgp,PO230422-4344,2024-06-17,2023-05-06,,,4,"66,45","67,35",completed,delivery,2023-04-26,6,,5SbYMzADNTSypp3CHqdt,,npkVvArxCFxU7OwSpYYc,,npkVvArxCFxU7OwSpYYc,,TRUE
FdyjwBJEtp1tGsnHmPF6,PO230423-3888,2024-06-17,2023-05-07,,,3,"61,35","62,25",completed,delivery,2023-04-27,6,,5SbYMzADNTSypp3CHqdt,,XkCH7wPKVhbrvPEfCfEV,,XkCH7wPKVhbrvPEfCfEV,,TRUE
4zjCXnmHuTfw5fu0sENy,PO230424-8048,2024-06-17,2023-05-08,,,1,216,"216,9",completed,delivery,2023-04-26,6,,5SbYMzADNTSypp3CHqdt,,4DZT0CTPwqZbtbLZh6OR,,4DZT0CTPwqZbtbLZh6OR,,TRUE
IFC5LK3JSqSgKNUtIKpN,PO230424-3032,2024-06-17,2023-05-08,,,2,"174,75","175,65",completed,delivery,2023-04-27,6,,5SbYMzADNTSypp3CHqdt,,1TFYg7O4s49uO8BXxmbv,,1TFYg7O4s49uO8BXxmbv,,TRUE
SvwP4XQtCuvijPnuuh6d,PO230424-7360,2024-06-17,2023-05-08,,,8,"125,45","126,35",completed,delivery,2023-04-27,6,,5SbYMzADNTSypp3CHqdt,,,,,,FALSE
pp0QT2vWW1vLt4RIBD2T,PO230424-9792,2024-06-17,2023-05-08,,,4,"146,94","148,14",completed,delivery,2023-04-28,8,,5SbYMzADNTSypp3CHqdt,,seM9tlrmwhL5LruEHSez,,seM9tlrmwhL5LruEHSez,,TRUE
77jZvMYRYYQiKrntQNwo,PO230425-2376,2024-06-17,2023-05-09,,,16,"567,85","569,05",completed,delivery,2023-04-28,8,,5SbYMzADNTSypp3CHqdt,,PcqYnwAdqJSDKCENmDPp,,PcqYnwAdqJSDKCENmDPp,,TRUE
5kjcypcW9zWhe5kyZhf9,PO230426-0920,2024-06-17,2023-05-10,,,3,"101,26","102,46",completed,delivery,2023-04-28,8,,5SbYMzADNTSypp3CHqdt,,lWu1YT8Eb2eB6c6f0CQy,,5SbYMzADNTSypp3CHqdt,,TRUE
zLCoQ73tf74b8GBKstjr,PO230426-2360,2024-06-17,2023-05-10,,,11,"104,25","105,15",completed,delivery,2023-04-27,6,,5SbYMzADNTSypp3CHqdt,,vOQa9r5bcZAjqm0kfCro,,5SbYMzADNTSypp3CHqdt,,TRUE
ggmxgIlGazXm4EJdIU3c,PO230427-8464,2024-06-17,2023-05-11,,,2,400,400,completed,pickup,2023-05-03,,,5SbYMzADNTSypp3CHqdt,,3Bp3hrg2a0RX8Mqo6Cj0,,3Bp3hrg2a0RX8Mqo6Cj0,,TRUE
tqk0U5PqXHH0w25WwOBP,PO230412-3560,2024-06-17,2023-05-12,,,2,"420,4","421,3",completed,delivery,2023-04-13,6,,5SbYMzADNTSypp3CHqdt,,,,5SbYMzADNTSypp3CHqdt,,TRUE
voVEqEmKoJmQTYc2WseA,PO230428-3896,2024-06-17,2023-05-12,,,3,466,"466,9",completed,delivery,2023-05-02,6,,5SbYMzADNTSypp3CHqdt,,kPR5gdiIWhU83HolpuPz,,kPR5gdiIWhU83HolpuPz,,TRUE
8wqlZQHb225Dqcopy96m,PO230429-6744,2024-06-17,2023-05-13,,,4,"66,45","67,35",completed,delivery,2023-05-03,6,,5SbYMzADNTSypp3CHqdt,,npkVvArxCFxU7OwSpYYc,,npkVvArxCFxU7OwSpYYc,,TRUE
FGPs2CJCU2ckdTAh0bwb,PO230430-4576,2024-06-17,2023-05-14,,,15,"951,35","952,55",completed,delivery,2023-05-05,8,,5SbYMzADNTSypp3CHqdt,,6Ps1HcE0hJIXWi51Nkl3,,6Ps1HcE0hJIXWi51Nkl3,,TRUE
FY7hgszva0UIwrCnC8Hb,PO230430-3936,2024-06-17,2023-05-14,,,6,632,"632,9",completed,delivery,2023-05-03,6,,5SbYMzADNTSypp3CHqdt,,HNtfLugZpLx8w031U1BB,,HNtfLugZpLx8w031U1BB,,TRUE
IwIs31KgTt4AbIzkjDpJ,PO230430-3080,2024-06-17,2023-05-14,,,6,"105,65","106,55",completed,delivery,2023-05-04,6,,5SbYMzADNTSypp3CHqdt,,XkCH7wPKVhbrvPEfCfEV,,XkCH7wPKVhbrvPEfCfEV,,TRUE
OBImlHCvAByGgE7dCFg3,PO230430-9480,2024-06-17,2023-05-14,,,3,"138,9","140,1",completed,delivery,2023-05-05,8,,5SbYMzADNTSypp3CHqdt,,5t46Gd1zwnLUIjhUGPcw,,5SbYMzADNTSypp3CHqdt,,TRUE
SNJ6HhPBqLINdSt4oDUn,PO230430-4432,2024-06-17,2023-05-14,,,4,"31,97","33,17",completed,delivery,2023-05-05,8,,5SbYMzADNTSypp3CHqdt,,lWu1YT8Eb2eB6c6f0CQy,,lWu1YT8Eb2eB6c6f0CQy,,TRUE
QDocIVE1qFLkKZCJoXgC,PO230501-7976,2024-06-17,2023-05-15,,,1,321,"321,9",completed,delivery,2023-05-03,6,,5SbYMzADNTSypp3CHqdt,,4DZT0CTPwqZbtbLZh6OR,,4DZT0CTPwqZbtbLZh6OR,,TRUE
cybGTs9j6YQ6cl57NYM2,PO230501-0616,2024-06-17,2023-05-15,,,5,"217,8","218,7",completed,delivery,2023-05-04,6,,5SbYMzADNTSypp3CHqdt,,1TFYg7O4s49uO8BXxmbv,,1TFYg7O4s49uO8BXxmbv,,TRUE
PL3M4C1e2hPQV7pmOp96,PO230502-7408,2024-06-17,2023-05-16,,,10,"185,26","186,16",completed,delivery,2023-05-04,6,,5SbYMzADNTSypp3CHqdt,,,,,,FALSE
dqgz1o0R3MQFNv2Zgf01,PO230502-6904,2024-06-17,2023-05-16,,,14,"529,9","531,1",completed,delivery,2023-05-05,8,,5SbYMzADNTSypp3CHqdt,,PcqYnwAdqJSDKCENmDPp,,PcqYnwAdqJSDKCENmDPp,,TRUE
iuJNaY6nWzfyR3OuDEqs,PO230502-0920,2024-06-17,2023-05-16,,,3,"102,9","102,9",completed,pickup,2023-05-05,,,5SbYMzADNTSypp3CHqdt,,zUSbxmxRpdcgdKQPanB3,,5SbYMzADNTSypp3CHqdt,,TRUE
n9fBDc7T84M2WP0xVp9h,PO230502-3904,2024-06-17,2023-05-16,,,15,"165,96","166,86",completed,delivery,2023-05-04,6,,5SbYMzADNTSypp3CHqdt,,vOQa9r5bcZAjqm0kfCro,,vOQa9r5bcZAjqm0kfCro,,TRUE
Bp211clV4b2hcxVnVjsn,PO230417-0896,2024-06-17,2023-05-17,,,1,"158,4","158,4",completed,delivery,2023-04-27,,,5SbYMzADNTSypp3CHqdt,,,,5SbYMzADNTSypp3CHqdt,,TRUE
HcGssC5zARwgMDMbVVGz,PO230505-2696,2024-06-17,2023-05-19,,,2,176,"177,2",completed,delivery,2023-05-12,8,,5SbYMzADNTSypp3CHqdt,,AnFX9qurvWtIeAbwLBgT,,AnFX9qurvWtIeAbwLBgT,,TRUE
ZQYhmMRjkDlCkqV4oBHw,PO230505-6104,2024-06-17,2023-05-19,,,6,358,"358,9",completed,delivery,2023-05-10,6,,5SbYMzADNTSypp3CHqdt,,yXmJJQtyMohOBxSWLjvn,,yXmJJQtyMohOBxSWLjvn,,TRUE
qgeDJlbKHbM1Km116QBK,PO230504-5704,2024-06-17,2023-05-19,,,3,"323,4","323,4",completed,delivery,2023-05-25,0,,xNtjzzMTE4Jfvrml7yaw,,01vvuU5DBHzljemulhPS,,01vvuU5DBHzljemulhPS,,TRUE
IoBnaMtD8xEuuEOEeV8d,PO230506-8616,2024-06-17,2023-05-20,,,4,"66,45","67,35",completed,delivery,2023-05-10,6,,5SbYMzADNTSypp3CHqdt,,npkVvArxCFxU7OwSpYYc,,npkVvArxCFxU7OwSpYYc,,TRUE
K38fSIBrset1lkbouBzt,PO230506-2792,2024-06-17,2023-05-20,,,3,638,"638,9",completed,delivery,2023-05-09,6,,5SbYMzADNTSypp3CHqdt,,kPR5gdiIWhU83HolpuPz,,kPR5gdiIWhU83HolpuPz,,TRUE
q3v75rUgzEsE86OfPe5j,PO230506-8200,2024-06-17,2023-05-20,,,1,72,72,completed,pickup,2023-05-07,,,5SbYMzADNTSypp3CHqdt,,kPR5gdiIWhU83HolpuPz,,5SbYMzADNTSypp3CHqdt,,TRUE
uUUGq5qcfq5FUxh2yIBi,PO230420-8368,2024-06-17,2023-05-20,,,3,430,430,completed,delivery,2023-04-25,0,,OosAh6jwi62Cd5fvEZ8V,,DdCumyx81ilLByGwOoPo,,OosAh6jwi62Cd5fvEZ8V,,TRUE
C4C4QEo3akBc7cwiyDNm,PO230507-1920,2024-06-17,2023-05-21,,,13,"1181,15","1182,35",completed,delivery,2023-05-12,8,,5SbYMzADNTSypp3CHqdt,,6Ps1HcE0hJIXWi51Nkl3,,6Ps1HcE0hJIXWi51Nkl3,,TRUE
SeFrQCUBMjMjGPDek4S4,PO230507-2640,2024-06-17,2023-05-21,,,4,"94,4","95,6",completed,delivery,2023-05-12,8,,5SbYMzADNTSypp3CHqdt,,5t46Gd1zwnLUIjhUGPcw,,5t46Gd1zwnLUIjhUGPcw,,TRUE
xi0BMogI0ld35ovGFJEc,PO230507-8744,2024-06-17,2023-05-21,,,4,"108,55","109,75",completed,delivery,2023-05-12,8,,5SbYMzADNTSypp3CHqdt,,lWu1YT8Eb2eB6c6f0CQy,,lWu1YT8Eb2eB6c6f0CQy,,TRUE
AQpieOJ5hAcYZaFw171n,PO230508-5968,2024-06-17,2023-05-22,,,1,240,240,completed,pickup,2023-05-11,,,5SbYMzADNTSypp3CHqdt,,kPR5gdiIWhU83HolpuPz,,kPR5gdiIWhU83HolpuPz,,TRUE
PNGpKKtUSitjh1AyogVR,PO230508-5552,2024-06-17,2023-05-22,,,15,"701,8",703,completed,delivery,2023-05-12,8,,5SbYMzADNTSypp3CHqdt,,PcqYnwAdqJSDKCENmDPp,,PcqYnwAdqJSDKCENmDPp,,TRUE
TywJx6Hymi0c064fAj7H,PO230508-9048,2024-06-17,2023-05-22,,,1,279,"279,9",completed,delivery,2023-05-10,6,,5SbYMzADNTSypp3CHqdt,,4DZT0CTPwqZbtbLZh6OR,,4DZT0CTPwqZbtbLZh6OR,,TRUE
iGEJ5RK72K4ybC4er0nR,PO230508-4624,2024-06-17,2023-05-22,,,2,"135,3","136,2",completed,delivery,2023-05-11,6,,5SbYMzADNTSypp3CHqdt,,XkCH7wPKVhbrvPEfCfEV,,XkCH7wPKVhbrvPEfCfEV,,TRUE
mytX6qOZfTnNqLpWMP05,PO230508-2576,2024-06-17,2023-05-22,,,1,80,80,completed,pickup,2023-05-11,,,5SbYMzADNTSypp3CHqdt,,Q77aDERArPxSmKRBMr6g,,Q77aDERArPxSmKRBMr6g,,TRUE
s8PZAs6O2G2kQjMmmC2j,PO230508-4968,2024-06-17,2023-05-22,,,2,250,250,completed,pickup,2023-05-11,,,5SbYMzADNTSypp3CHqdt,,3Bp3hrg2a0RX8Mqo6Cj0,,3Bp3hrg2a0RX8Mqo6Cj0,,TRUE
